Symbol,Series,Security Name,Band,Remarks
NAGREEKEXP,EQ,Nagreeka Exports Limited,20,"-"
NAHARCAP,EQ,Nahar Capital and Financial Services Limited,20,"-"
NAHARINDUS,EQ,Nahar Industrial Enterprises Limited,20,"-"
NAHARPOLY,EQ,Nahar Poly Films Limited,20,"-"
NAHARSPING,EQ,Nahar Spinning Mills Limited,20,"-"
NAM-INDIA,EQ,Nippon Life India Asset Management Limited,20,"-"
NATCOPHARM,EQ,Natco Pharma Limited,20,"-"
NATHBIOGEN,EQ,Nath Bio-Genes (India) Limited,20,"-"
NAVINFLUOR,EQ,Navin Fluorine International Limited,20,"-"
NAVKARCORP,EQ,Navkar Corporation Limited,20,"-"
NAVNETEDUL,EQ,Navneet Education Limited,20,"-"
NBCC,EQ,NBCC (India) Limited,20,"-"
NBIFIN,EQ,N. B. I. Industrial Finance Company Limited,20,"-"
NBVENTURES,EQ,Nava Bharat Ventures Limited,20,"-"
NCC,EQ,NCC Limited,20,"-"
NCLIND,EQ,NCL Industries Limited,20,"-"
NDGL,EQ,Naga Dhunseri Group Limited,20,"-"
NECLIFE,EQ,Nectar Lifesciences Limited,20,"-"
NELCAST,EQ,Nelcast Limited,20,"-"
NELCO,EQ,NELCO Limited,20,"-"
NESCO,EQ,Nesco Limited,20,"-"
NETF,EQ,Tata Nifty Exchange Traded Fund,20,"-"
NETFCONSUM,EQ,NIPPON INDIA ETF CONSUMPTION,20,"-"
NETFDIVOPP,EQ,NIPPON INDIA ETF DIVIDEND OPPORTUNITIES,20,"-"
NETFIT,EQ,Nippon Life India Asset Management Limited,20,"-"
NETFLTGILT,EQ,NIPPON INDIA ETF LONG TERM GILT,20,"-"
NETFMID150,EQ,NIPPON INDIA ETF NIFTY MIDCAP 150,20,"-"
NETFNIF100,EQ,NIPPON INDIA ETF NIFTY 100,20,"-"
NETFNV20,EQ,NIPPON INDIA ETF NV20,20,"-"
NETWORK18,EQ,Network18 Media & Investments Limited,20,"-"
NEULANDLAB,EQ,Neuland Laboratories Limited,20,"-"
NEWGEN,EQ,Newgen Software Technologies Limited,20,"-"
NFL,EQ,National Fertilizers Limited,20,"-"
NH,EQ,Narayana Hrudayalaya Ltd.,20,"-"
NHPC,EQ,NHPC Limited,20,"-"
NIACL,EQ,The New India Assurance Company Limited,20,"-"
NIFTYBEES,EQ,NIPPON INDIA ETF NIFTY BEES,20,"-"
NIFTYEES,EQ,Edelweiss ETF - Nifty 50,20,"-"
NIITLTD,EQ,NIIT Limited,20,"-"
NILAINFRA,EQ,Nila Infrastructures Limited,20,"-"
NILKAMAL,EQ,Nilkamal Limited,20,"-"
NIPPOBATRY,EQ,Indo-National Limited,20,"-"
NITINSPIN,EQ,Nitin Spinners Limited,20,"-"
NLCINDIA,EQ,NLC India Limited,20,"-"
NOCIL,EQ,NOCIL Limited,20,"-"
NOVARTIND,EQ,Novartis India Limited,20,"-"
NPBET,EQ,Tata Nifty Private Bank Exchange Traded Fund,20,"-"
NRAIL,EQ,N R Agarwal Industries Limited,20,"-"
NRBBEARING,EQ,NRB Bearing Limited,20,"-"
NSIL,EQ,Nalwa Sons Investments Limited,20,"-"
NXTDIGITAL,EQ,NXTDIGITAL LIMITED,20,"-"
OAL,EQ,Oriental Aromatics Limited,20,"-"
OBEROIRLTY,EQ,Oberoi Realty Limited,20,"-"
OCCL,EQ,Oriental Carbon & Chemicals Limited,20,"-"
OFSS,EQ,Oracle Financial Services Software Limited,20,"-"
OIL,EQ,Oil India Limited,20,"-"
OLECTRA,EQ,Olectra Greentech Limited,20,"-"
OMAXAUTO,EQ,Omax Autos Limited,20,"-"
ONWARDTEC,EQ,Onward Technologies Limited,20,"-"
ORBTEXP,EQ,Orbit Exports Limited,20,"-"
ORICONENT,EQ,Oricon Enterprises Limited,20,"-"
ORIENTABRA,EQ,Orient Abrasives Limited,20,"-"
ORIENTBELL,EQ,Orient Bell Limited,20,"-"
ORIENTCEM,EQ,Orient Cement Limited,20,"-"
ORIENTELEC,EQ,Orient Electric Limited,20,"-"
ORIENTPPR,EQ,Orient Paper & Industries Limited,20,"-"
ORIENTREF,EQ,Orient Refractories Limited,20,"-"
ORISSAMINE,EQ,The Orissa Minerals Development Company Limited,20,"-"
OSEINTRUST,IV,Oriental InfraTrust,20,"-"
OSIAHYPER,SM,Osia Hyper Retail Limited,20,"-"
PAISALO,EQ,Paisalo Digital Limited,20,"-"
PANACEABIO,EQ,Panacea Biotec Limited,20,"-"
PANAMAPET,EQ,Panama Petrochem Limited,20,"-"
PAPERPROD,EQ,Huhtamaki PPL Limited,20,"-"
PAR,SM,Par Drugs And Chemicals Limited,20,"-"
PARACABLES,EQ,Paramount Communications Limited,20,"-"
PARAGMILK,EQ,Parag Milk Foods Limited,20,"-"
PARIN,SM,Parin Furniture Limited,20,"-"
PASHUPATI,SM,Pashupati Cotspin Limited,20,"-"
PATELENG,EQ,Patel Engineering Limited,20,"-"
PCJEWELLER,EQ,PC Jeweller Limited,20,"-"
PDMJEPAPER,EQ,Pudumjee Paper Products Limited,20,"-"
PDSMFL,EQ,PDS Multinational Fashions Limited,20,"-"
PENIND,EQ,Pennar Industries Limited,20,"-"
PERSISTENT,EQ,Persistent Systems Limited,20,"-"
PFIZER,EQ,Pfizer Limited,20,"-"
PFOCUS,EQ,Prime Focus Limited,20,"-"
PFS,EQ,PTC India Financial Services Limited,20,"-"
PGHH,EQ,Procter & Gamble Hygiene and Health Care Limited,20,"-"
PGHL,EQ,Procter & Gamble Health Limited,20,"-"
PGIL,EQ,Pearl Global Industries Limited,20,"-"
PHILIPCARB,EQ,Phillips Carbon Black Limited,20,"-"
PHOENIXLTD,EQ,The Phoenix Mills Limited,20,"-"
PIIND,EQ,PI Industries Limited,20,"-"
PILANIINVS,EQ,Pilani Investment and Industries Corporation Limited,20,"-"
PIONDIST,EQ,Pioneer Distilleries Limited,20,"-"
PIONEEREMB,EQ,Pioneer Embroideries Limited,20,"-"
PITTIENG,EQ,Pitti Engineering Limited,20,"-"
PLASTIBLEN,EQ,Plastiblends India Limited,20,"-"
PNBGILTS,EQ,PNB GILTS LTD.,20,"-"
PNBHOUSING,EQ,PNB Housing Finance Limited,20,"-"
PNC,EQ,Pritish Nandy Communications Limited,20,"-"
PNCINFRA,EQ,PNC Infratech Limited,20,"-"
PODDARHOUS,EQ,Poddar Housing and Development Limited,20,"-"
PODDARMENT,EQ,Poddar Pigments Limited,20,"-"
POLYCAB,EQ,Polycab India Limited,20,"-"
POLYMED,EQ,Poly Medicure Limited,20,"-"
POLYPLEX,EQ,Polyplex Corporation Limited,20,"-"
PONNIERODE,EQ,Ponni Sugars (Erode) Limited,20,"-"
POWERINDIA,EQ,ABB Power Products and Systems India Limited,20,"-"
POWERMECH,EQ,Power Mech Projects Limited,20,"-"
PPL,EQ,Prakash Pipes Limited,20,"-"
PRABHAT,EQ,Prabhat Dairy Limited,20,"-"
PRAJIND,EQ,Praj Industries Limited,20,"-"
PRAKASH,EQ,Prakash Industries Limited,20,"-"
PRECAM,EQ,Precision Camshafts Limited,20,"-"
PRECWIRE,EQ,Precision Wires India Limited,20,"-"
PREMIERPOL,EQ,Premier Polyfilm Limited,20,"-"
PRESSMN,EQ,Pressman Advertising Limited,20,"-"
PRESTIGE,EQ,Prestige Estates Projects Limited,20,"-"
PRIMESECU,EQ,Prime Securities Limited,20,"-"
PRINCEPIPE,EQ,Prince Pipes And Fittings Limited,20,"-"
PRITI,SM,Priti International Limited,20,"-"
PRIVISCL,EQ,Privi Speciality Chemicals Limited,20,"-"
PRSMJOHNSN,EQ,Prism Johnson Limited,20,"-"
PSB,EQ,Punjab & Sind Bank,20,"-"
PSPPROJECT,EQ,PSP Projects Limited,20,"-"
PSUBNKBEES,EQ,NIPPON INDIA ETF PSU BANK BEES,20,"-"
PTC,EQ,PTC India Limited,20,"-"
PTL,EQ,PTL Enterprises Limited,20,"-"
PUNJABCHEM,EQ,Punjab Chemicals & Crop Protection Limited,20,"-"
PURVA,EQ,Puravankara Limited,20,"-"
QGOLDHALF,EQ,Quantum Gold Fund -Exchange Traded Fund (ETF),20,"-"
QNIFTY,EQ,Quantum Nifty ETF,20,"-"
QUESS,EQ,Quess Corp Limited,20,"-"
QUICKHEAL,EQ,Quick Heal Technologies Limited,20,"-"
RADICO,EQ,Radico Khaitan Limited,20,"-"
RADIOCITY,EQ,Music Broadcast Limited,20,"-"
RAIN,EQ,Rain Industries Limited,20,"-"
RAJESHEXPO,EQ,Rajesh Exports Limited,20,"-"
RAJMET,SM,Rajnandini Metal Limited,20,"-"
RAJRATAN,EQ,Rajratan Global Wire Limited,20,"-"
RAJTV,EQ,Raj Television Network Limited,20,"-"
RALLIS,EQ,Rallis India Limited,20,"-"
RAMANEWS,EQ,Shree Rama Newsprint Limited,20,"-"
RAMCOIND,EQ,Ramco Industries Limited,20,"-"
RAMKY,EQ,Ramky Infrastructure Limited,20,"-"
RANEENGINE,EQ,Rane Engine Valve Limited,20,"-"
RANEHOLDIN,EQ,Rane Holdings Limited,20,"-"
RATNAMANI,EQ,Ratnamani Metals & Tubes Limited,20,"-"
RAYMOND,EQ,Raymond Limited,20,"-"
RBL,EQ,Rane Brake Lining Limited,20,"-"
RCF,EQ,Rashtriya Chemicals and Fertilizers Limited,20,"-"
REDINGTON,EQ,Redington (India) Limited,20,"-"
REFEX,EQ,Refex Industries Limited,20,"-"
RELAXO,EQ,Relaxo Footwears Limited,20,"-"
RELIGARE,EQ,Religare Enterprises Limited,20,"-"
REPCOHOME,EQ,Repco Home Finance Limited,20,"-"
REPRO,EQ,Repro India Limited,20,"-"
RESPONIND,EQ,Responsive Industries Limited,20,"-"
REVATHI,EQ,Revathi Equipment Limited,20,"-"
RGL,EQ,Renaissance Global Limited,20,"-"
RICOAUTO,EQ,Rico Auto Industries Limited,20,"-"
RIIL,EQ,Reliance Industrial Infrastructure Limited,20,"-"
RITES,EQ,RITES Limited,20,"-"
RKEC,SM,RKEC Projects Limited,20,"-"
RKFORGE,EQ,Ramkrishna Forgings Limited,20,"-"
RML,EQ,Rane (Madras) Limited,20,"-"
ROSSARI,EQ,Rossari Biotech Limited,20,"-"
RPGLIFE,EQ,RPG Life Sciences Limited,20,"-"
RPOWER,EQ,Reliance Power Limited,20,"-"
RPPINFRA,EQ,R.P.P. Infra Projects Limited,20,"-"
RSYSTEMS,EQ,R Systems International Limited,20,"-"
RUBYMILLS,EQ,The Ruby Mills Limited,20,"-"
RUPA,EQ,Rupa & Company Limited,20,"-"
RUSHIL,EQ,Rushil Decor Limited,20,"-"
RUSHILPP,E1,Rushil Decor Limited,20,"-"
RVNL,EQ,Rail Vikas Nigam Limited,20,"-"
SADBHAV,EQ,Sadbhav Engineering Limited,20,"-"
SADBHIN,EQ,Sadbhav Infrastructure Project Limited,20,"-"
SAFARI,EQ,Safari Industries (India) Limited,20,"-"
SAGCEM,EQ,Sagar Cements Limited,20,"-"
SAKSOFT,EQ,Saksoft Limited,20,"-"
SALONA,EQ,Salona Cotspin Limited,20,"-"
SALZERELEC,EQ,Salzer Electronics Limited,20,"-"
SANCO,EQ,Sanco Industries Limited,20,"GSM Stage - 0"
SANDESH,EQ,The Sandesh Limited,20,"-"
SANDHAR,EQ,Sandhar Technologies Limited,20,"-"
SANGAMIND,EQ,Sangam (India) Limited,20,"-"
SANGHIIND,EQ,Sanghi Industries Limited,20,"-"
SANGHVIMOV,EQ,Sanghvi Movers Limited,20,"-"
SANGINITA,EQ,Sanginita Chemicals Limited,20,"-"
SANOFI,EQ,Sanofi India Limited,20,"-"
SARDAEN,EQ,Sarda Energy & Minerals Limited,20,"-"
SAREGAMA,EQ,Saregama India Limited,20,"-"
SARLAPOLY,EQ,Sarla Performance Fibers Limited,20,"-"
SASKEN,EQ,Sasken Technologies Limited,20,"-"
SASTASUNDR,EQ,Sastasundar Ventures Limited,20,"-"
SATIA,EQ,Satia Industries Limited,20,"-"
SBICARD,EQ,Sbi Cards And Payment Services Limited,20,"-"
SBIETFIT,EQ,SBI Mutual Fund-SBI ETF IT,20,"-"
SBIETFPB,EQ,SBI Mutual Fund - SBI ETF Private Bank - SBI ETF Private Bank,20,"-"
SBIETFQLTY,EQ,SBI Mutual Fund - SBI - ETF Quality - SBI-ETF Quality,20,"-"
SCHAEFFLER,EQ,Schaeffler India Limited,20,"-"
SCHNEIDER,EQ,Schneider Electric Infrastructure Limited,20,"-"
SCI,EQ,Shipping Corporation Of India Limited,20,"-"
SEAMECLTD,EQ,Seamec Limited,20,"-"
SECL,SM,Salasar Exteriors And Contour Limited,20,"-"
SELAN,EQ,Selan Exploration Technology Limited,20,"-"
SEQUENT,EQ,Sequent Scientific Limited,20,"-"
SESHAPAPER,EQ,Seshasayee Paper and Boards Limited,20,"-"
SETF10GILT,EQ,SBI Mutual Fund - SBI-ETF 10 YEAR GILT,20,"-"
SETFGOLD,EQ,SBI-ETF Gold,20,"-"
SETFNIF50,EQ,SBI-ETF Nifty 50,20,"-"
SETFNIFBK,EQ,SBI-ETF Nifty Bank,20,"-"
SETFNN50,EQ,SBI-ETF Nifty Next 50,20,"-"
SFL,EQ,Sheela Foam Limited,20,"-"
SHAIVAL,SM,Shaival Reality Limited,20,"-"
SHALBY,EQ,Shalby Limited,20,"-"
SHALPAINTS,EQ,Shalimar Paints Limited,20,"-"
SHANKARA,EQ,Shankara Building Products Limited,20,"-"
SHANTIGEAR,EQ,Shanthi Gears Limited,20,"-"
SHARDACROP,EQ,Sharda Cropchem Limited,20,"-"
SHARDAMOTR,EQ,Sharda Motor Industries Limited,20,"-"
SHAREINDIA,EQ,Share India Securities Limited,20,"-"
SHARIABEES,EQ,NIPPON INDIA ETF SHARIAH BEES,20,"-"
SHIL,EQ,Somany Home Innovation Limited,20,"-"
SHILPAMED,EQ,Shilpa Medicare Limited,20,"-"
SHIVAMILLS,EQ,Shiva Mills Limited,20,"-"
SHIVAUM,SM,Shiv Aum Steels Limited,20,"-"
SHK,EQ,S H Kelkar and Company Limited,20,"-"
SHOPERSTOP,EQ,Shoppers Stop Limited,20,"-"
SHREDIGCEM,EQ,Shree Digvijay Cement Co.Ltd,20,"-"
SHREYANIND,EQ,Shreyans Industries Limited,20,"-"
SHRIRAMCIT,EQ,Shriram City Union Finance Limited,20,"-"
SIGIND,EQ,Signet Industries Limited,20,"-"
SIKKO,SM,Sikko Industries Limited,20,"-"
SILGO,SM,Silgo Retail Limited,20,"-"
SILINV,EQ,SIL Investments Limited,20,"-"
SILVERTUC,SM,Silver Touch Technologies Limited,20,"-"
SIRCA,EQ,Sirca Paints India Limited,20,"-"
SIS,EQ,Security and Intelligence Services (India) Limited,20,"-"
SIYSIL,EQ,Siyaram Silk Mills Limited,20,"-"
SJVN,EQ,SJVN Limited,20,"-"
SKFINDIA,EQ,SKF India Limited,20,"-"
SKIPPER,EQ,Skipper Limited,20,"-"
SKMEGGPROD,EQ,SKM Egg Products Export (India) Limited,20,"-"
SMARTLINK,EQ,Smartlink Holdings Limited,20,"-"
SMLISUZU,EQ,SML Isuzu Limited,20,"-"
SMSPHARMA,EQ,SMS Pharmaceuticals Limited,20,"-"
SNOWMAN,EQ,Snowman Logistics Limited,20,"-"
SOBHA,EQ,Sobha Limited,20,"-"
SOLARA,EQ,Solara Active Pharma Sciences Limited,20,"-"
SOLARINDS,EQ,Solar Industries India Limited,20,"-"
SOLEX,SM,Solex Energy Limited,20,"-"
SOMANYCERA,EQ,Somany Ceramics Limited,20,"-"
SONAHISONA,SM,Sona Hi Sona Jewellers (Gujarat) Limited,20,"-"
SONAMCLOCK,SM,Sonam Clock Limited,20,"-"
SONATSOFTW,EQ,Sonata Software Limited,20,"-"
SOTL,EQ,Savita Oil Technologies Limited,20,"-"
SOUTHBANK,EQ,The South Indian Bank Limited,20,"-"
SPAL,EQ,S. P. Apparels Limited,20,"-"
SPANDANA,EQ,Spandana Sphoorty Financial Limited,20,"-"
SPARC,EQ,Sun Pharma Advanced Research Company Limited,20,"-"
SPECIALITY,EQ,Speciality Restaurants Limited,20,"-"
SPECTRUM,SM,Spectrum Electrical Industries Limited,20,"-"
SPENCERS,EQ,Spencer's Retail Limited,20,"-"
SPIC,EQ,Southern Petrochemicals Industries Corporation  Limited,20,"-"
SPICEJET,EQ,SPICEJET LTD,20,"-"
SPLIL,EQ,SPL Industries Limited,20,"-"
SREEL,EQ,Sreeleathers Limited,20,"-"
SREINFRA,EQ,SREI Infrastructure Finance Limited,20,"-"
SRHHYPOLTD,EQ,Sree Rayalaseema Hi-Strength Hypo Limited,20,"-"
SRPL,EQ,Shree Ram Proteins Limited,20,"-"
SSWL,EQ,Steel Strips Wheels Limited,20,"-"
STAR,EQ,Strides Pharma Science Limited,20,"-"
STARCEMENT,EQ,Star Cement Limited,20,"-"
STARPAPER,EQ,Star Paper Mills Limited,20,"-"
STEELCITY,EQ,Steel City Securities Limited,20,"-"
STEL,EQ,Stel Holdings Limited,20,"-"
STERTOOLS,EQ,Sterling Tools Limited,20,"-"
STRTECH,EQ,Sterlite Technologies Limited,20,"-"
SUBROS,EQ,Subros Limited,20,"-"
SUDARSCHEM,EQ,Sudarshan Chemical Industries Limited,20,"-"
SUMICHEM,EQ,Sumitomo Chemical India Limited,20,"-"
SUMMITSEC,EQ,Summit Securities Limited,20,"-"
SUNCLAYLTD,EQ,Sundaram Clayton Limited,20,"-"
SUNDARMFIN,EQ,Sundaram Finance Limited,20,"-"
SUNDARMHLD,EQ,Sundaram Finance Holdings Limited,20,"-"
SUNDRMBRAK,EQ,Sundaram Brake Linings Limited,20,"-"
SUNDRMFAST,EQ,Sundram Fasteners Limited,20,"-"
SUNFLAG,EQ,Sunflag Iron And Steel Company Limited,20,"-"
SUNTECK,EQ,Sunteck Realty Limited,20,"-"
SUPERHOUSE,EQ,Superhouse Limited,20,"-"
SUPPETRO,EQ,Supreme Petrochem Limited,20,"-"
SUPRAJIT,EQ,Suprajit Engineering Limited,20,"-"
SUPREMEIND,EQ,Supreme Industries Limited,20,"-"
SURANAT&P,EQ,Surana Telecom and Power Limited,20,"-"
SURYAROSNI,EQ,Surya Roshni Limited,20,"-"
SUTLEJTEX,EQ,Sutlej Textiles and Industries Limited,20,"-"
SUVEN,EQ,Suven Life Sciences Limited,20,"-"
SUVENPHAR,EQ,Suven Pharmaceuticals Limited,20,"-"
SVLL,SM,Shree Vasu Logistics Limited,20,"-"
SWANENERGY,EQ,Swan Energy Limited,20,"-"
SWARAJENG,EQ,Swaraj Engines Limited,20,"-"
SWSOLAR,EQ,Sterling And Wilson Solar Limited,20,"-"
SYMPHONY,EQ,Symphony Limited,20,"-"
SYNGENE,EQ,Syngene International Limited,20,"-"
TAINWALCHM,EQ,Tainwala Chemical and Plastic (I) Limited,20,"-"
TAJGVK,EQ,Taj GVK Hotels & Resorts Limited,20,"-"
TAKE,EQ,Take Solutions Limited,20,"-"
TALBROAUTO,EQ,Talbros Automotive Components Limited,20,"-"
TARACHAND,SM,Tara Chand Logistic Solutions Limited,20,"-"
TASTYBITE,EQ,Tasty Bite Eatables Limited,20,"-"
TATACOFFEE,EQ,Tata Coffee Limited,20,"-"
TATAELXSI,EQ,Tata Elxsi Limited,20,"-"
TATAINVEST,EQ,Tata Investment Corporation Limited,20,"-"
TATAMETALI,EQ,Tata Metaliks Limited,20,"-"
TATAMTRDVR,EQ,Tata Motors Limited,20,"-"
TATASTLBSL,EQ,Tata Steel Bsl Limited,20,"-"
TBZ,EQ,Tribhovandas Bhimji Zaveri Limited,20,"-"
TCI,EQ,Transport Corporation of India Limited,20,"-"
TCIDEVELOP,EQ,TCI Developers Limited,20,"-"
TCIEXP,EQ,TCI Express Limited,20,"-"
TCNSBRANDS,EQ,TCNS Clothing Co. Limited,20,"-"
TCPLPACK,EQ,TCPL Packaging Limited,20,"-"
TDPOWERSYS,EQ,TD Power Systems Limited,20,"-"
TEAMLEASE,EQ,Teamlease Services Limited,20,"-"
TECHNOE,EQ,Techno Electric & Engineering Company Limited,20,"-"
TEMBO,SM,Tembo Global Industries Limited,20,"-"
TERASOFT,EQ,Tera Software Limited,20,"-"
TEXINFRA,EQ,Texmaco Infrastructure & Holdings Limited,20,"-"
TEXMOPIPES,EQ,Texmo Pipes and Products Limited,20,"-"
TEXRAIL,EQ,Texmaco Rail & Engineering Limited,20,"-"
TFCILTD,EQ,Tourism Finance Corporation of India Limited,20,"-"
THANGAMAYL,EQ,Thangamayil Jewellery Limited,20,"-"
THEINVEST,EQ,The Investment Trust Of India Limited,20,"-"
THEMISMED,EQ,Themis Medicare Limited,20,"-"
THERMAX,EQ,Thermax Limited,20,"-"
THOMASCOOK,EQ,Thomas Cook  (India)  Limited,20,"-"
TIDEWATER,EQ,Tide Water Oil Company (India) Limited,20,"-"
TIIL,EQ,Technocraft Industries (India) Limited,20,"-"
TIINDIA,EQ,Tube Investments of India Limited,20,"-"
TIL,EQ,TIL Limited,20,"-"
TIMETECHNO,EQ,Time Technoplast Limited,20,"-"
TIMKEN,EQ,Timken India Limited,20,"-"
TINPLATE,EQ,The Tinplate Company of India Limited,20,"-"
TIRUMALCHM,EQ,Thirumalai Chemicals Limited,20,"-"
TNPETRO,EQ,Tamilnadu PetroProducts Limited,20,"-"
TNPL,EQ,Tamil Nadu Newsprint & Papers Limited,20,"-"
TOKYOPLAST,EQ,Tokyo Plast International Limited,20,"-"
TPLPLASTEH,EQ,TPL Plastech Limited,20,"-"
TRENT,EQ,Trent Limited,20,"-"
TRIDENT,EQ,Trident Limited,20,"-"
TRIL,EQ,Transformers And Rectifiers (India) Limited,20,"-"
TRITURBINE,EQ,Triveni Turbine Limited,20,"-"
TRIVENI,EQ,Triveni Engineering & Industries Limited,20,"-"
TTKHLTCARE,EQ,TTK Healthcare Limited,20,"-"
TTKPRESTIG,EQ,TTK Prestige Limited,20,"-"
TTL,EQ,T T Limited,20,"-"
TV18BRDCST,EQ,TV18 Broadcast Limited,20,"-"
TVSSRICHAK,EQ,TVS Srichakra Limited,20,"-"
TVTODAY,EQ,TV Today Network Limited,20,"-"
TWL,EQ,Titagarh Wagons Limited,20,"-"
UCALFUEL,EQ,Ucal Fuel Systems Limited,20,"-"
UCL,SM,Ushanti Colour Chem Limited,20,"-"
UCOBANK,EQ,UCO Bank,20,"-"
UFLEX,EQ,UFLEX Limited,20,"-"
UFO,EQ,UFO Moviez India Limited,20,"-"
UGARSUGAR,EQ,The Ugar Sugar Works Limited,20,"-"
UJJIVAN,EQ,Ujjivan Financial Services Limited,20,"-"
UJJIVANSFB,EQ,Ujjivan Small Finance Bank Limited,20,"-"
UNICHEMLAB,EQ,Unichem Laboratories Limited,20,"-"
UNIENTER,EQ,Uniphos Enterprises Limited,20,"-"
UNIONBANK,EQ,Union Bank of India,20,"-"
UNITEDTEA,EQ,The United Nilgiri Tea Estates Company Limited,20,"-"
UNIVASTU,EQ,Univastu India Limited,20,"-"
UNIVCABLES,EQ,Universal Cables Limited,20,"-"
URAVI,SM,Uravi T and Wedge Lamps Limited,20,"-"
USHAMART,EQ,Usha Martin Limited,20,"-"
UTIAMC,EQ,UTI Asset Management Company Limited,20,"-"
UTIBANKETF,EQ,UTI Mutual Fund - UTI Bank Exchange Traded Fund,20,"-"
UTINEXT50,EQ,UTI Mutual Fund - UTI NIfty Next 50 Exchange Traded Fund - UTI NIFTY N,20,"-"
UTINIFTETF,EQ,UTI Mutual Fund - UTI-Nifty Exchange Traded Fund,20,"-"
UTISENSETF,EQ,UTI Mutual Fund - UTI-Sensex Exchange Traded Fund,20,"-"
UTISXN50,EQ,UTI S&P BSE Sensex Next 50 ETF,20,"-"
UTTAMSUGAR,EQ,Uttam Sugar Mills Limited,20,"-"
VADILALIND,EQ,Vadilal Industries Limited,20,"-"
VAIBHAVGBL,EQ,Vaibhav Global Limited,20,"-"
VAISHALI,EQ,Vaishali Pharma Limited,20,"-"
VAKRANGEE,EQ,Vakrangee Limited,20,"-"
VALIANTORG,EQ,Valiant Organics Limited,20,"-"
VARDHACRLC,EQ,Vardhman Acrylics Limited,20,"-"
VARROC,EQ,Varroc Engineering Limited,20,"-"
VASCONEQ,EQ,Vascon Engineers Limited,20,"-"
VBL,EQ,Varun Beverages Limited,20,"-"
VCL,SM,Vaxtex Cotfab Limited,20,"-"
VENKEYS,EQ,Venky's (India) Limited,20,"-"
VESUVIUS,EQ,Vesuvius India Limited,20,"-"
VETO,EQ,Veto Switchgears And Cables Limited,20,"-"
VGUARD,EQ,V-Guard Industries Limited,20,"-"
VHL,EQ,Vardhman Holdings Limited,20,"-"
VINATIORGA,EQ,Vinati Organics Limited,20,"-"
VINDHYATEL,EQ,Vindhya Telelinks Limited,20,"-"
VINNY,SM,Vinny Overseas Limited,20,"-"
VINYLINDIA,EQ,Vinyl Chemicals (India) Limited,20,"-"
VIPIND,EQ,VIP Industries Limited,20,"-"
VIPULLTD,EQ,Vipul Limited,20,"-"
VISAKAIND,EQ,Visaka Industries Limited,20,"-"
VISHWARAJ,EQ,Vishwaraj Sugar Industries Limited,20,"-"
VLSFINANCE,EQ,VLS Finance Limited,20,"-"
VMART,EQ,V-Mart Retail Limited,20,"-"
VOLTAMP,EQ,Voltamp Transformers Limited,20,"-"
VRLLOG,EQ,VRL Logistics Limited,20,"-"
VSTIND,EQ,VST Industries Limited,20,"-"
VSTTILLERS,EQ,V.S.T Tillers Tractors Limited,20,"-"
VTL,EQ,Vardhman Textiles Limited,20,"-"
WABAG,EQ,VA Tech Wabag Limited,20,"-"
WABCOINDIA,EQ,WABCO India Limited,20,"-"
WATERBASE,EQ,Waterbase Limited,20,"-"
WELCORP,EQ,Welspun Corp Limited,20,"-"
WELENT,EQ,Welspun Enterprises Limited,20,"-"
WENDT,EQ,Wendt (India) Limited,20,"-"
WESTLIFE,EQ,Westlife Development Ltd,20,"-"
WHEELS,EQ,Wheels India Limited,20,"-"
WHIRLPOOL,EQ,Whirlpool of India Limited,20,"-"
WOCKPHARMA,EQ,Wockhardt Limited,20,"-"
WONDERLA,EQ,Wonderla Holidays Limited,20,"-"
WORTH,EQ,Worth Peripherals Limited,20,"-"
WSTCSTPAPR,EQ,West Coast Paper Mills Limited,20,"-"
XCHANGING,EQ,Xchanging Solutions Limited,20,"-"
ZEELEARN,EQ,Zee Learn Limited,20,"-"
ZENSARTECH,EQ,Zensar Technologies Limited,20,"-"
ZENTEC,EQ,Zen Technologies Limited,20,"-"
ZODIACLOTH,EQ,Zodiac Clothing Company Limited,20,"-"
ZOTA,EQ,Zota Health Care LImited,20,"-"
ZUARIGLOB,EQ,Zuari Global Limited,20,"-"
ZYDUSWELL,EQ,Zydus Wellness Limited,20,"-"
ACC,EQ,ACC Limited,No Band,"-"
ADANIENT,EQ,Adani Enterprises Limited,No Band,"-"
ADANIPORTS,EQ,Adani Ports and Special Economic Zone Limited,No Band,"-"
AMARAJABAT,EQ,Amara Raja Batteries Limited,No Band,"-"
AMBUJACEM,EQ,Ambuja Cements Limited,No Band,"-"
APOLLOHOSP,EQ,Apollo Hospitals Enterprise Limited,No Band,"-"
APOLLOTYRE,EQ,Apollo Tyres Limited,No Band,"-"
ASHOKLEY,EQ,Ashok Leyland Limited,No Band,"-"
ASIANPAINT,EQ,Asian Paints Limited,No Band,"-"
AUROPHARMA,EQ,Aurobindo Pharma Limited,No Band,"-"
AXISBANK,EQ,Axis Bank Limited,No Band,"-"
BAJAJ-AUTO,EQ,Bajaj Auto Limited,No Band,"-"
BAJAJFINSV,EQ,Bajaj Finserv Limited,No Band,"-"
BAJFINANCE,EQ,Bajaj Finance Limited,No Band,"-"
BALKRISIND,EQ,Balkrishna Industries Limited,No Band,"-"
BANDHANBNK,EQ,Bandhan Bank Limited,No Band,"-"
BANKBARODA,EQ,Bank Of Baroda,No Band,"-"
